RIDE_DATE,METRIC_FAMILY,METRIC_NAME,COUNTRY,CITY_BUCKET,RIDES_DENOM,RIDES_FLAGGED,PCT,COMPUTED_AT,AMOUNT_VALUE,AVG_VALUE
2026-08-11,CHANNEL,rounding_error,SA,MAD,10712,266,2.48,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,rounding_error,SA,MEC,5372,107,1.99,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,rounding_error,SA,Others,12657,227,1.79,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,rounding_error,SA,RUH,38922,939,2.41,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,rounding_error,SA,Total,105001,2413,2.30,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,spillover_recovery,SA,DMM,6419,292,4.55,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,spillover_recovery,SA,JED,30919,2680,8.67,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,spillover_recovery,SA,MAD,10712,682,6.37,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,spillover_recovery,SA,MEC,5372,381,7.09,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,spillover_recovery,SA,Others,12657,594,4.69,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,spillover_recovery,SA,RUH,38922,3178,8.17,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,spillover_recovery,SA,Total,105001,7807,7.44,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,surcharge_mismatch,SA,DMM,6419,85,1.32,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,surcharge_mismatch,SA,JED,30919,752,2.43,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,surcharge_mismatch,SA,MAD,10712,153,1.43,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,surcharge_mismatch,SA,MEC,5372,47,0.87,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,surcharge_mismatch,SA,Others,12657,166,1.31,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,surcharge_mismatch,SA,RUH,38922,631,1.62,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,surcharge_mismatch,SA,Total,105001,1834,1.75,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,surge_mismatch,SA,DMM,6419,2,0.03,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,surge_mismatch,SA,JED,30919,15,0.05,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,surge_mismatch,SA,MAD,10712,19,0.18,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,surge_mismatch,SA,MEC,5372,3,0.06,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,surge_mismatch,SA,Others,12657,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,surge_mismatch,SA,RUH,38922,36,0.09,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,surge_mismatch,SA,Total,105001,75,0.07,2026-09-07 09:14:54.546 +0300,,
2026-08-11,DISCOUNT,cap_bound_total__absorption,SA,Total,1,1,-0.62,2026-09-07 09:14:54.546 +0300,,
2026-08-11,DISCOUNT,cap_bound_total__gross_shock,SA,Total,5519,2046,37.07,2026-09-07 09:14:54.546 +0300,9023,4
2026-08-11,DISCOUNT,cap_bound_total__net_shock,SA,Total,5519,2057,37.27,2026-09-07 09:14:54.546 +0300,9079,0
2026-08-11,DISCOUNT,cap_bound_total__ride_share,SA,Total,105001,5519,5.26,2026-09-07 09:14:54.546 +0300,,
2026-08-11,DISCOUNT,discount_no_source__absorption,SA,Total,1,1,53.95,2026-09-07 09:14:54.546 +0300,,
2026-08-11,DISCOUNT,discount_no_source__gross_shock,SA,Total,63,28,44.44,2026-09-07 09:14:54.546 +0300,133,5
2026-08-11,DISCOUNT,discount_no_source__net_shock,SA,Total,63,7,11.11,2026-09-07 09:14:54.546 +0300,61,-5
2026-08-11,DISCOUNT,discount_no_source__ride_share,SA,Total,105001,63,0.06,2026-09-07 09:14:54.546 +0300,,
2026-09-03,DISCOUNT,pct_bound_total__ride_share,JO,Total,96272,14234,14.79,2026-09-07 09:14:54.546 +0300,,
2026-09-03,DISCOUNT,promised_not_applied,JO,Total,96272,194,0.20,2026-09-07 09:14:54.546 +0300,,
2026-09-03,DISCOUNT,promoeng_capped__absorption,JO,Total,1,1,0.00,2026-09-07 09:14:54.546 +0300,,
2026-09-03,DISCOUNT,promoeng_capped__gross_shock,JO,Total,360,108,30.00,2026-09-07 09:14:54.546 +0300,124,1
2026-09-03,DISCOUNT,promoeng_capped__net_shock,JO,Total,360,108,30.00,2026-09-07 09:14:54.546 +0300,124,0
2026-09-03,DISCOUNT,promoeng_capped__ride_share,JO,Total,96272,360,0.37,2026-09-07 09:14:54.546 +0300,,
2026-09-03,DISCOUNT,promoeng_pct_bound__absorption,JO,Total,1,1,13.81,2026-09-07 09:14:54.546 +0300,,
2026-09-03,DISCOUNT,promoeng_pct_bound__gross_shock,JO,Total,771,234,30.35,2026-09-07 09:14:54.546 +0300,231,1
2026-09-03,DISCOUNT,promoeng_pct_bound__net_shock,JO,Total,771,229,29.70,2026-09-07 09:14:54.546 +0300,199,0
2026-09-03,DISCOUNT,promoeng_pct_bound__ride_share,JO,Total,96272,771,0.80,2026-09-07 09:14:54.546 +0300,,
2026-09-03,DISCOUNT,voucher_capped__absorption,JO,Total,1,1,-1.08,2026-09-07 09:14:54.546 +0300,,
2026-09-03,DISCOUNT,voucher_capped__gross_shock,JO,Total,18886,4075,21.58,2026-09-07 09:14:54.546 +0300,2256,1
2026-09-03,DISCOUNT,voucher_capped__net_shock,JO,Total,18886,4153,21.99,2026-09-07 09:14:54.546 +0300,2280,0
2026-09-03,DISCOUNT,voucher_capped__ride_share,JO,Total,96272,18886,19.62,2026-09-07 09:14:54.546 +0300,,
2026-09-03,DISCOUNT,voucher_pct_bound__absorption,JO,Total,1,1,4.91,2026-09-07 09:14:54.546 +0300,,
2026-09-03,DISCOUNT,voucher_pct_bound__gross_shock,JO,Total,13463,2475,18.38,2026-09-07 09:14:54.546 +0300,1199,0
2026-09-03,DISCOUNT,voucher_pct_bound__net_shock,JO,Total,13463,2524,18.75,2026-09-07 09:14:54.546 +0300,1140,0
2026-09-03,DISCOUNT,voucher_pct_bound__ride_share,JO,Total,96272,13463,13.98,2026-09-07 09:14:54.546 +0300,,
2026-09-03,GATE,gate1_promo_formula,JO,Total,1692,1,100.00,2026-09-07 09:14:54.546 +0300,100,1
2026-09-03,GATE,gate1_voucher_formula,JO,Total,32147,1,100.00,2026-09-07 09:14:54.546 +0300,100,
2026-09-03,GATE,gate2_net_fare_identity,JO,Total,96272,1,100.00,2026-09-07 09:14:54.546 +0300,,
2026-09-03,GATE,gate3_promo_config,JO,Total,1137,1,100.00,2026-09-07 09:14:54.546 +0300,1,1129
2026-09-03,GATE,gate4_priceshocks_reconciliation,JO,Total,96272,1,23.00,2026-09-07 09:14:54.546 +0300,,
2026-09-03,GATE,gate5_segment_direction:promoeng_capped,JO,Total,360,1,30.00,2026-09-07 09:14:54.546 +0300,30,0
2026-09-03,GATE,gate5_segment_direction:promoeng_pct_bound,JO,Total,771,1,29.70,2026-09-07 09:14:54.546 +0300,30,0
2026-09-03,GATE,gate5_segment_direction:voucher_capped,JO,Total,18886,1,21.99,2026-09-07 09:14:54.546 +0300,22,0
2026-09-03,GATE,gate5_segment_direction:voucher_pct_bound,JO,Total,13463,1,18.75,2026-09-07 09:14:54.546 +0300,18,0
2026-09-03,SCENARIO,beyondB,JO,AMM,60503,48,0.08,2026-09-07 09:14:54.546 +0300,,
2026-09-03,SCENARIO,beyondB,JO,IRB,14006,18,0.13,2026-09-07 09:14:54.546 +0300,,
2026-09-03,SCENARIO,beyondB,JO,Others,2487,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-09-03,SCENARIO,beyondB,JO,Total,96272,76,0.08,2026-09-07 09:14:54.546 +0300,,
2026-09-03,SCENARIO,beyondB,JO,ZRQ,19276,10,0.05,2026-09-07 09:14:54.546 +0300,,
2026-09-03,SCENARIO,withinA_at_dest,JO,AMM,60503,6258,10.34,2026-09-07 09:14:54.546 +0300,,
2026-09-03,SCENARIO,withinA_at_dest,JO,IRB,14006,1264,9.02,2026-09-07 09:14:54.546 +0300,,
2026-09-03,SCENARIO,withinA_at_dest,JO,Others,2487,269,10.82,2026-09-07 09:14:54.546 +0300,,
2026-09-03,SCENARIO,withinA_at_dest,JO,Total,96272,9558,9.93,2026-09-07 09:14:54.546 +0300,,
2026-09-03,SCENARIO,withinA_at_dest,JO,ZRQ,19276,1767,9.17,2026-09-07 09:14:54.546 +0300,,
2026-09-03,SCENARIO,withinA_not_dest,JO,AMM,60503,1968,3.25,2026-09-07 09:14:54.546 +0300,,
2026-09-03,SCENARIO,withinA_not_dest,JO,IRB,14006,978,6.98,2026-09-07 09:14:54.546 +0300,,
2026-09-03,SCENARIO,withinA_not_dest,JO,Others,2487,87,3.50,2026-09-07 09:14:54.546 +0300,,
2026-09-03,SCENARIO,withinA_not_dest,JO,Total,96272,3675,3.82,2026-09-07 09:14:54.546 +0300,,
2026-09-03,SCENARIO,withinA_not_dest,JO,ZRQ,19276,642,3.33,2026-09-07 09:14:54.546 +0300,,
2026-09-03,SCENARIO,withinB_at_dest,JO,AMM,60503,3221,5.32,2026-09-07 09:14:54.546 +0300,,
2026-09-03,SCENARIO,withinB_at_dest,JO,IRB,14006,1015,7.25,2026-09-07 09:14:54.546 +0300,,
2026-09-03,SCENARIO,withinB_at_dest,JO,Others,2487,215,8.64,2026-09-07 09:14:54.546 +0300,,
2026-09-03,SCENARIO,withinB_at_dest,JO,Total,96272,5873,6.10,2026-09-07 09:14:54.546 +0300,,
2026-09-03,SCENARIO,withinB_at_dest,JO,ZRQ,19276,1422,7.38,2026-09-07 09:14:54.546 +0300,,
2026-09-03,SCENARIO,withinB_not_dest,JO,AMM,60503,1587,2.62,2026-09-07 09:14:54.546 +0300,,
2026-09-03,SCENARIO,withinB_not_dest,JO,IRB,14006,727,5.19,2026-09-07 09:14:54.546 +0300,,
2026-09-03,SCENARIO,withinB_not_dest,JO,Others,2487,105,4.22,2026-09-07 09:14:54.546 +0300,,
2026-09-03,SCENARIO,withinB_not_dest,JO,Total,96272,2957,3.07,2026-09-07 09:14:54.546 +0300,,
2026-09-03,SCENARIO,withinB_not_dest,JO,ZRQ,19276,538,2.79,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CAUSE_MIX,beyondB,SA,Total,57752,37,0.06,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CAUSE_MIX,pickup_mismatch,SA,Total,57752,5,0.01,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CAUSE_MIX,previous_wallet_balance,SA,Total,57752,8290,14.35,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CAUSE_MIX,surcharge_mismatch,SA,Total,57752,931,1.61,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CAUSE_MIX,surge_mismatch,SA,Total,57752,155,0.27,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CAUSE_MIX,waiting_time,SA,Total,57752,26067,45.14,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CAUSE_MIX,withinA_at_dest,SA,Total,57752,5016,8.69,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CAUSE_MIX,withinA_not_dest,SA,Total,57752,2179,3.77,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CAUSE_MIX,withinB_at_dest,SA,Total,57752,11472,19.86,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CAUSE_MIX,withinB_not_dest,SA,Total,57752,3600,6.23,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,cumulative_price_shocks_net,SA,DMM,5712,2137,37.41,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,cumulative_price_shocks_net,SA,JED,38268,15045,39.31,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,cumulative_price_shocks_net,SA,MAD,11852,4039,34.08,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,cumulative_price_shocks_net,SA,MEC,5733,2263,39.47,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,cumulative_price_shocks_net,SA,Others,18087,6550,36.21,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,cumulative_price_shocks_net,SA,RUH,57376,19206,33.47,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,cumulative_price_shocks_net,SA,Total,137028,49240,35.93,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,pd_mismatch,SA,DMM,5712,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,pd_mismatch,SA,JED,38268,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,pd_mismatch,SA,MAD,11852,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,pd_mismatch,SA,MEC,5733,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,pd_mismatch,SA,Others,18087,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,pd_mismatch,SA,RUH,57376,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,pd_mismatch,SA,Total,137028,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,pickup_mismatch,SA,DMM,5712,1,0.02,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,pickup_mismatch,SA,JED,38268,5,0.01,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,pickup_mismatch,SA,MAD,11852,1,0.01,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,pickup_mismatch,SA,MEC,5733,1,0.02,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,pickup_mismatch,SA,Others,18087,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,pickup_mismatch,SA,RUH,57376,5,0.01,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,pickup_mismatch,SA,Total,137028,13,0.01,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,residual_fare_increase_net,SA,DMM,5712,1119,19.59,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,residual_fare_increase_net,SA,JED,38268,7990,20.88,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,residual_fare_increase_net,SA,MAD,11852,1957,16.51,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,residual_fare_increase_net,SA,MEC,5733,1048,18.28,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,residual_fare_increase_net,SA,Others,18087,3383,18.70,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,residual_fare_increase_net,SA,RUH,57376,9411,16.40,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,residual_fare_increase_net,SA,Total,137028,24908,18.18,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,rounding_error,SA,DMM,5712,82,1.44,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,rounding_error,SA,JED,38268,874,2.28,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,rounding_error,SA,MAD,11852,246,2.08,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,rounding_error,SA,MEC,5733,102,1.78,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,rounding_error,SA,Others,18087,313,1.73,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,rounding_error,SA,RUH,57376,1323,2.31,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,rounding_error,SA,Total,137028,2940,2.15,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,spillover_recovery,SA,DMM,5712,236,4.13,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,spillover_recovery,SA,JED,38268,3042,7.95,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,spillover_recovery,SA,MAD,11852,798,6.73,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,spillover_recovery,SA,MEC,5733,408,7.12,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,spillover_recovery,SA,Others,18087,750,4.15,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,spillover_recovery,SA,RUH,57376,3801,6.62,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,spillover_recovery,SA,Total,137028,9035,6.59,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,surcharge_mismatch,SA,DMM,5712,89,1.56,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,surcharge_mismatch,SA,JED,38268,855,2.23,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,surcharge_mismatch,SA,MAD,11852,135,1.14,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,surcharge_mismatch,SA,MEC,5733,51,0.89,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,surcharge_mismatch,SA,Others,18087,227,1.26,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,surcharge_mismatch,SA,RUH,57376,923,1.61,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,surcharge_mismatch,SA,Total,137028,2280,1.66,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,surge_mismatch,SA,DMM,5712,17,0.30,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,surge_mismatch,SA,JED,38268,78,0.20,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,surge_mismatch,SA,MAD,11852,26,0.22,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,surge_mismatch,SA,MEC,5733,10,0.17,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,surge_mismatch,SA,Others,18087,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,surge_mismatch,SA,RUH,57376,165,0.29,2026-09-07 09:14:54.546 +0300,,
2026-09-03,CHANNEL,surge_mismatch,SA,Total,137028,296,0.22,2026-09-07 09:14:54.546 +0300,,
2026-09-03,DISCOUNT,cap_bound_total__absorption,SA,Total,1,1,-1.09,2026-09-07 09:14:54.546 +0300,,
2026-09-03,DISCOUNT,cap_bound_total__gross_shock,SA,Total,5002,1918,38.34,2026-09-07 09:14:54.546 +0300,10367,5
2026-09-03,DISCOUNT,cap_bound_total__net_shock,SA,Total,5002,1931,38.60,2026-09-07 09:14:54.546 +0300,10481,0
2026-09-03,DISCOUNT,cap_bound_total__ride_share,SA,Total,137028,5002,3.65,2026-09-07 09:14:54.546 +0300,,
2026-09-03,DISCOUNT,discount_no_source__absorption,SA,Total,1,1,54.25,2026-09-07 09:14:54.546 +0300,,
2026-09-03,DISCOUNT,discount_no_source__gross_shock,SA,Total,69,24,34.78,2026-09-07 09:14:54.546 +0300,86,4
2026-09-03,DISCOUNT,discount_no_source__net_shock,SA,Total,69,3,4.35,2026-09-07 09:14:54.546 +0300,39,-7
2026-09-03,DISCOUNT,discount_no_source__ride_share,SA,Total,137028,69,0.05,2026-09-07 09:14:54.546 +0300,,
2026-09-03,DISCOUNT,no_discount__absorption,SA,Total,1,1,0.00,2026-09-07 09:14:54.546 +0300,,
2026-09-03,DISCOUNT,no_discount__gross_shock,SA,Total,128052,46024,35.94,2026-09-07 09:14:54.546 +0300,221898,5
2026-09-03,DISCOUNT,no_discount__net_shock,SA,Total,128052,46024,35.94,2026-09-07 09:14:54.546 +0300,221898,0
2026-09-03,DISCOUNT,no_discount__ride_share,SA,Total,137028,128052,93.45,2026-09-07 09:14:54.546 +0300,,
2026-09-03,DISCOUNT,pct_bound_total__absorption,SA,Total,1,1,12.91,2026-09-07 09:14:54.546 +0300,,
2026-09-03,DISCOUNT,pct_bound_total__gross_shock,SA,Total,3905,1274,32.62,2026-09-07 09:14:54.546 +0300,5185,4
2026-09-03,DISCOUNT,pct_bound_total__net_shock,SA,Total,3905,1275,32.65,2026-09-07 09:14:54.546 +0300,4516,0
2026-09-03,DISCOUNT,pct_bound_total__ride_share,SA,Total,137028,3905,2.85,2026-09-07 09:14:54.546 +0300,,
2026-09-03,DISCOUNT,promised_not_applied,SA,Total,137028,34,0.02,2026-09-07 09:14:54.546 +0300,,
2026-09-03,DISCOUNT,promoeng_capped__absorption,SA,Total,1,1,-0.03,2026-09-07 09:14:54.546 +0300,,
2026-09-03,DISCOUNT,promoeng_capped__gross_shock,SA,Total,1549,655,42.29,2026-09-07 09:14:54.546 +0300,4537,7
2026-09-03,DISCOUNT,promoeng_capped__net_shock,SA,Total,1549,655,42.29,2026-09-07 09:14:54.546 +0300,4538,0
2026-09-03,DISCOUNT,promoeng_capped__ride_share,SA,Total,137028,1549,1.13,2026-09-07 09:14:54.546 +0300,,
2026-09-03,DISCOUNT,promoeng_pct_bound__absorption,SA,Total,1,1,13.97,2026-09-07 09:14:54.546 +0300,,
2026-09-03,DISCOUNT,promoeng_pct_bound__gross_shock,SA,Total,1692,593,35.05,2026-09-07 09:14:54.546 +0300,2879,5
2026-09-03,DISCOUNT,promoeng_pct_bound__net_shock,SA,Total,1692,588,34.75,2026-09-07 09:14:54.546 +0300,2477,0
2026-09-03,DISCOUNT,promoeng_pct_bound__ride_share,SA,Total,137028,1692,1.23,2026-09-07 09:14:54.546 +0300,,
2026-09-03,DISCOUNT,voucher_capped__absorption,SA,Total,1,1,-1.92,2026-09-07 09:14:54.546 +0300,,
2026-09-03,DISCOUNT,voucher_capped__gross_shock,SA,Total,3453,1263,36.58,2026-09-07 09:14:54.546 +0300,5830,5
2026-09-03,DISCOUNT,voucher_capped__net_shock,SA,Total,3453,1276,36.95,2026-09-07 09:14:54.546 +0300,5943,0
2026-09-03,DISCOUNT,voucher_capped__ride_share,SA,Total,137028,3453,2.52,2026-09-07 09:14:54.546 +0300,,
2026-09-03,DISCOUNT,voucher_pct_bound__absorption,SA,Total,1,1,11.58,2026-09-07 09:14:54.546 +0300,,
2026-09-03,DISCOUNT,voucher_pct_bound__gross_shock,SA,Total,2213,681,30.77,2026-09-07 09:14:54.546 +0300,2306,3
2026-09-03,DISCOUNT,voucher_pct_bound__net_shock,SA,Total,2213,687,31.04,2026-09-07 09:14:54.546 +0300,2039,0
2026-09-03,DISCOUNT,voucher_pct_bound__ride_share,SA,Total,137028,2213,1.61,2026-09-07 09:14:54.546 +0300,,
2026-09-03,GATE,gate1_promo_formula,SA,Total,4769,1,100.00,2026-09-07 09:14:54.546 +0300,100,2
2026-09-03,GATE,gate1_voucher_formula,SA,Total,5629,0,99.68,2026-09-07 09:14:54.546 +0300,100,
2026-09-03,GATE,gate2_net_fare_identity,SA,Total,137028,1,100.00,2026-09-07 09:14:54.546 +0300,,
2026-09-03,GATE,gate3_promo_config,SA,Total,3244,1,100.00,2026-09-07 09:14:54.546 +0300,5,2395
2026-09-03,GATE,gate4_priceshocks_reconciliation,SA,Total,137028,1,35.93,2026-09-07 09:14:54.546 +0300,,
2026-09-03,GATE,gate5_segment_direction:promoeng_capped,SA,Total,1549,1,42.29,2026-09-07 09:14:54.546 +0300,42,0
2026-09-03,GATE,gate5_segment_direction:promoeng_pct_bound,SA,Total,1692,1,34.75,2026-09-07 09:14:54.546 +0300,35,0
2026-09-03,GATE,gate5_segment_direction:voucher_capped,SA,Total,3453,1,36.95,2026-09-07 09:14:54.546 +0300,37,0
2026-09-03,GATE,gate5_segment_direction:voucher_pct_bound,SA,Total,2213,1,31.04,2026-09-07 09:14:54.546 +0300,31,0
2026-09-03,SCENARIO,beyondB,SA,DMM,5712,2,0.04,2026-09-07 09:14:54.546 +0300,,
2026-09-03,SCENARIO,beyondB,SA,JED,38268,11,0.03,2026-09-07 09:14:54.546 +0300,,
2026-09-03,SCENARIO,beyondB,SA,MAD,11852,4,0.03,2026-09-07 09:14:54.546 +0300,,
2026-09-03,SCENARIO,beyondB,SA,MEC,5733,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-09-03,SCENARIO,beyondB,SA,Others,18087,8,0.04,2026-09-07 09:14:54.546 +0300,,
2026-09-03,SCENARIO,beyondB,SA,RUH,57376,33,0.06,2026-09-07 09:14:54.546 +0300,,
2026-09-03,SCENARIO,beyondB,SA,Total,137028,58,0.04,2026-09-07 09:14:54.546 +0300,,
2026-09-03,SCENARIO,withinA_at_dest,SA,DMM,5712,1053,18.43,2026-09-07 09:14:54.546 +0300,,
2026-09-03,SCENARIO,withinA_at_dest,SA,JED,38268,7341,19.18,2026-09-07 09:14:54.546 +0300,,
2026-09-03,SCENARIO,withinA_at_dest,SA,MAD,11852,2093,17.66,2026-09-07 09:14:54.546 +0300,,
2026-09-03,SCENARIO,withinA_at_dest,SA,MEC,5733,1200,20.93,2026-09-07 09:14:54.546 +0300,,
2026-09-03,SCENARIO,withinA_at_dest,SA,Others,18087,3180,17.58,2026-09-07 09:14:54.546 +0300,,
2026-09-03,SCENARIO,withinA_at_dest,SA,RUH,57376,10563,18.41,2026-09-07 09:14:54.546 +0300,,
2026-09-03,SCENARIO,withinA_at_dest,SA,Total,137028,25430,18.56,2026-09-07 09:14:54.546 +0300,,
2026-09-03,SCENARIO,withinA_not_dest,SA,DMM,5712,154,2.70,2026-09-07 09:14:54.546 +0300,,
2026-09-03,SCENARIO,withinA_not_dest,SA,JED,38268,697,1.82,2026-09-07 09:14:54.546 +0300,,
2026-09-03,SCENARIO,withinA_not_dest,SA,MAD,11852,418,3.53,2026-09-07 09:14:54.546 +0300,,
2026-09-03,SCENARIO,withinA_not_dest,SA,MEC,5733,159,2.77,2026-09-07 09:14:54.546 +0300,,
2026-09-03,SCENARIO,withinA_not_dest,SA,Others,18087,613,3.39,2026-09-07 09:14:54.546 +0300,,
2026-09-03,SCENARIO,withinA_not_dest,SA,RUH,57376,1385,2.41,2026-09-07 09:14:54.546 +0300,,
2026-09-03,SCENARIO,withinA_not_dest,SA,Total,137028,3426,2.50,2026-09-07 09:14:54.546 +0300,,
2026-09-03,SCENARIO,withinB_at_dest,SA,DMM,5712,725,12.69,2026-09-07 09:14:54.546 +0300,,
2026-09-03,SCENARIO,withinB_at_dest,SA,JED,38268,5755,15.04,2026-09-07 09:14:54.546 +0300,,
2026-09-03,SCENARIO,withinB_at_dest,SA,MAD,11852,1069,9.02,2026-09-07 09:14:54.546 +0300,,
2026-09-03,SCENARIO,withinB_at_dest,SA,MEC,5733,644,11.23,2026-09-07 09:14:54.546 +0300,,
2026-09-03,SCENARIO,withinB_at_dest,SA,Others,18087,1775,9.81,2026-09-07 09:14:54.546 +0300,,
2026-09-03,SCENARIO,withinB_at_dest,SA,RUH,57376,5330,9.29,2026-09-07 09:14:54.546 +0300,,
2026-09-03,SCENARIO,withinB_at_dest,SA,Total,137028,15298,11.16,2026-09-07 09:14:54.546 +0300,,
2026-09-03,SCENARIO,withinB_not_dest,SA,DMM,5712,203,3.55,2026-09-07 09:14:54.546 +0300,,
2026-09-03,SCENARIO,withinB_not_dest,SA,JED,38268,1241,3.24,2026-09-07 09:14:54.546 +0300,,
2026-09-03,SCENARIO,withinB_not_dest,SA,MAD,11852,455,3.84,2026-09-07 09:14:54.546 +0300,,
